# time   MOSI  MISO
1.69638  00  16
1.69665  a0  50
1.69694  00  00
1.69721  e4  c8
1.69752  00  9c
1.69779  b2  6a
1.69809  00  5a
1.69836  00  02
1.69863  00  46

1.74432  90  00
1.74461  00  00
1.74488  00  90
1.74518  0a  00
1.74544  00  aa
1.74571  b0  00
1.74600  00  16
1.74627  00  16
1.74653  a0  50
1.74682  00  00
1.74709  e4  c8
1.74740  00  9c
1.74767  b2  6a
1.74798  00  5a
1.74824  00  02
1.74851  00  46

1.79420  90  00
1.79449  00  00
1.79476  00  90
1.79506  0a  00
1.79533  00  aa
1.79559  b0  00
1.79588  00  16
1.79614  00  16
1.79641  a0  50
1.79670  00  00
1.79697  e4  c8
1.79728  00  9c
1.79755  b2  6a
1.79786  00  5a
1.79813  00  02
1.79840  00  46

1.84408  90  00
1.84437  00  00
1.84465  00  90
1.84494  0a  00
1.84521  00  aa
1.84547  b0  00
1.84577  00  16
1.84603  00  16
1.84629  a0  50
1.84658  00  00
1.84685  e4  c8
1.84717  00  9c
1.84743  b2  6a
1.84774  00  5a
1.84801  00  02
1.84828  00  46

1.89397  90  00
1.89425  00  00
1.89453  00  90
1.89482  0a  00
1.89510  00  aa
1.89536  b0  00
1.89566  00  16
1.89592  00  16
1.89619  a0  50
1.89647  00  00
1.89674  e4  c8
1.89706  00  9c
1.89733  b2  6a
1.89762  00  5a
1.89789  00  02
1.89816  00  46

1.94385  90  00
1.94414  00  00
1.94441  00  90
1.94471  0a  00
1.94497  00  aa
1.94524  b0  00
1.94553  00  16
1.94579  00  16
1.94607  a0  50
1.94635  00  00
1.94662  e4  c8
1.94693  00  9c
1.94720  b2  6a
1.94750  00  5a
1.94778  00  02
1.94804  00  46

1.99373  90  00
1.99402  00  00
1.99429  00  90
1.99459  0a  00
1.99486  00  aa
1.99513  b0  00
1.99542  00  16
1.99568  00  16
1.99595  a0  50
1.99624  00  00
1.99651  e4  c8
1.99682  00  9c
1.99709  b2  6a
1.99739  00  5a
1.99766  00  02
1.99793  00  46

2.04361  90  00
2.04389  00  00
2.04417  00  90
2.04447  0a  00
2.04474  00  aa
2.04500  b0  00
2.04530  00  16
2.04557  00  16
2.04584  a0  50
2.04613  00  00
2.04639  e4  c8
2.04671  00  9c
2.04698  b2  6a
2.04728  00  5a
2.04754  00  02
2.04781  00  46

2.09350  90  00
2.09378  00  00
2.09406  00  90
2.09435  0a  00
2.09463  00  aa
2.09489  b0  00
2.09519  00  16
2.09545  00  16
2.09572  a0  50
2.09601  00  00
2.09628  e4  c8
2.09659  00  9c
2.09686  b2  6a
2.09715  00  5a
2.09742  00  02
2.09769  00  46

2.14338  90  00
2.14366  00  00
